Sample:float,Data:float,Data2:float
"74586.0","-20.0","2.7017674446105957"
"74587.0","-20.0","2.588670015335083"
"74588.0","-20.0","2.481856107711792"
"74589.0","-20.0","2.3687589168548584"
"74590.0","-20.0","2.2556614875793457"
"74591.0","-20.0","2.142564296722412"
"74592.0","-20.0","2.0294671058654785"
"74593.0","-20.0","1.9226531982421875"
"74594.0","-20.0","1.8095558881759644"
"74595.0","-20.0","1.6964585781097412"
"74596.0","-20.0","1.5896445512771606"
"74597.0","-20.0","1.476547360420227"
"74598.0","-20.0","1.363450050354004"
"74599.0","-20.0","1.2503528594970703"
"74600.0","0.0","1.1435387134552002"
"74601.0","0.0","1.0304415225982666"
"74602.0","0.0","0.923627495765686"
"74603.0","0.0","0.8230965733528137"
"74604.0","0.0","0.7288488745689392"
"74605.0","0.0","0.6471675038337708"
"74606.0","0.0","0.5717693567276001"
"74607.0","0.0","0.5026544332504272"
"74608.0","0.0","0.43982261419296265"
"74609.0","0.0","0.3832739591598511"
"74610.0","0.0","0.3392917215824127"
"74611.0","0.0","0.295309454202652"
"74612.0","0.0","0.25761038064956665"
"74613.0","0.0","0.22619448602199554"
"74614.0","0.0","0.19477859139442444"
"74615.0","0.0","0.17592903971672058"
"74616.0","0.0","0.1507963240146637"
"74617.0","0.0","0.13194677233695984"
"74618.0","0.0","0.11309724301099777"
"74619.0","0.0","0.10053087770938873"
"74620.0","0.0","0.08796451985836029"
"74621.0","0.0","0.07539816200733185"
"74622.0","0.0","0.06911497563123703"
"74623.0","0.0","0.056548621505498886"
"74624.0","0.0","0.050265438854694366"
"74625.0","0.0","0.043982259929180145"
"74626.0","0.0","0.037699081003665924"
"74627.0","0.0","0.0314159020781517"
"74628.0","0.0","0.025132719427347183"
"74629.0","0.0","0.018849540501832962"
"74630.0","0.0","0.018849540501832962"
"74631.0","0.0","0.012566359713673592"
"74632.0","0.0","0.012566359713673592"
"74633.0","0.0","0.006283179856836796"
"74634.0","0.0","0.006283179856836796"
"74635.0","0.0","0.006283179856836796"
"74636.0","0.0","0.006283179856836796"
"74637.0","0.0","0.006283179856836796"
"74638.0","0.0","0.0"
"74639.0","0.0","0.0"
"74640.0","0.0","0.0"
"74641.0","0.0","0.0"
"74642.0","0.0","0.0"
"74643.0","0.0","0.0"
"74644.0","0.0","0.0"
"74645.0","0.0","0.0"
"74646.0","0.0","0.0"
"74647.0","0.0","0.006283179856836796"
"74648.0","0.0","0.006283179856836796"
"74649.0","0.0","0.006283179856836796"
"74650.0","0.0","0.006283179856836796"
"74651.0","0.0","0.006283179856836796"
"74652.0","0.0","0.006283179856836796"
"74653.0","0.0","0.006283179856836796"
"74654.0","0.0","0.006283179856836796"
"74655.0","0.0","0.006283179856836796"
"74656.0","0.0","0.006283179856836796"
"74657.0","0.0","0.006283179856836796"
"74658.0","0.0","0.006283179856836796"
"74659.0","0.0","0.006283179856836796"
"74660.0","0.0","0.006283179856836796"
"74661.0","0.0","0.006283179856836796"
"74662.0","0.0","0.006283179856836796"
"74663.0","0.0","0.006283179856836796"
"74664.0","0.0","0.006283179856836796"
"74665.0","0.0","0.006283179856836796"
"74666.0","0.0","0.006283179856836796"
"74667.0","0.0","0.006283179856836796"
"74668.0","0.0","0.006283179856836796"
"74669.0","0.0","0.006283179856836796"
"74670.0","0.0","0.006283179856836796"
"74671.0","0.0","0.006283179856836796"
"74672.0","0.0","0.006283179856836796"
"74673.0","0.0","0.006283179856836796"
"74674.0","0.0","0.006283179856836796"
"74675.0","0.0","0.006283179856836796"
"74676.0","0.0","0.006283179856836796"
"74677.0","0.0","0.006283179856836796"
"74678.0","0.0","0.006283179856836796"
"74679.0","0.0","0.006283179856836796"
"74680.0","0.0","0.006283179856836796"
"74681.0","0.0","0.006283179856836796"
"74682.0","0.0","0.006283179856836796"
"74683.0","0.0","0.006283179856836796"
"74684.0","0.0","0.006283179856836796"
"74685.0","0.0","0.006283179856836796"
"74686.0","0.0","0.006283179856836796"
"74687.0","0.0","0.006283179856836796"
"74688.0","0.0","0.006283179856836796"
"74689.0","0.0","0.006283179856836796"
"74690.0","0.0","0.006283179856836796"
"74691.0","0.0","0.006283179856836796"
"74692.0","0.0","0.006283179856836796"
"74693.0","0.0","0.006283179856836796"
"74694.0","0.0","0.006283179856836796"
"74695.0","0.0","0.006283179856836796"
"74696.0","0.0","0.006283179856836796"
"74697.0","0.0","0.006283179856836796"
"74698.0","0.0","0.006283179856836796"
"74699.0","0.0","0.006283179856836796"
"74700.0","0.0","0.006283179856836796"
"74701.0","0.0","0.006283179856836796"
"74702.0","0.0","0.006283179856836796"
"74703.0","0.0","0.006283179856836796"
"74704.0","0.0","0.006283179856836796"
"74705.0","0.0","0.006283179856836796"
"74706.0","0.0","0.006283179856836796"
"74707.0","0.0","0.006283179856836796"
"74708.0","0.0","0.006283179856836796"
"74709.0","0.0","0.006283179856836796"
"74710.0","0.0","0.006283179856836796"
"74711.0","0.0","0.006283179856836796"
"74712.0","0.0","0.006283179856836796"
"74713.0","0.0","0.006283179856836796"
"74714.0","0.0","0.006283179856836796"
"74715.0","0.0","0.006283179856836796"
"74716.0","0.0","0.006283179856836796"
"74717.0","0.0","0.006283179856836796"
"74718.0","0.0","0.006283179856836796"
"74719.0","0.0","0.006283179856836796"
"74720.0","0.0","0.006283179856836796"
"74721.0","0.0","0.006283179856836796"
"74722.0","0.0","0.006283179856836796"
"74723.0","0.0","0.006283179856836796"
"74724.0","0.0","0.006283179856836796"
"74725.0","0.0","0.006283179856836796"
