Data:float,Data2:float
"0.6390315890312195","0.0"
"0.6090793013572693","0.006283179856836796"
"0.5229939222335815","0.018849540501832962"
"0.42924997210502625","0.025132719427347183"
"0.2994062602519989","0.037699081003665924"
"0.17992675304412842","0.043982259929180145"
"0.037499070167541504","0.056548621505498886"
"-0.08537602424621582","0.0628318041563034"
"-0.22527092695236206","0.07539816200733185"
"-0.34217220544815063","0.08168134093284607"
"-0.4744800329208374","0.08796451985836029"
"-0.5834589004516602","0.09424769878387451"
"-0.6757209897041321","0.10053087770938873"
"-0.7547851204872131","0.10053087770938873"
"-0.8251159191131592","0.10681405663490295"
"-0.8575443029403687","0.10681405663490295"
"-0.8965058922767639","0.11309724301099777"
"-0.9089232683181763","0.11309724301099777"
"-0.9377658367156982","0.11309724301099777"
"-0.9471433162689209","0.11309724301099777"
"-0.9451637864112854","0.11309724301099777"
"-0.9358799457550049","0.10681405663490295"
"-0.9236380457878113","0.10681405663490295"
"-0.878740668296814","0.10681405663490295"
"-0.8448690176010132","0.10053087770938873"
"-0.8207266926765442","0.10053087770938873"
"-0.7740538120269775","0.10053087770938873"
"-0.7449469566345215","0.09424769878387451"
"-0.7294224500656128","0.09424769878387451"
"-0.6931869983673096","0.09424769878387451"
"-0.6749148368835449","0.08796451985836029"
"-0.6696832776069641","0.08796451985836029"
"-0.6426360011100769","0.08796451985836029"
"-0.6321614384651184","0.08168134093284607"
"-0.6332494616508484","0.08168134093284607"
"-0.611087441444397","0.08168134093284607"
"-0.6041892170906067","0.08168134093284607"
"-0.6077138185501099","0.07539816200733185"
"-0.6196621060371399","0.07539816200733185"
"-0.6043515205383301","0.07539816200733185"
"-0.6012623310089111","0.07539816200733185"
"-0.6062799096107483","0.07539816200733185"
"-0.6180794835090637","0.07539816200733185"
"-0.6341463327407837","0.06911497563123703"
"-0.6526310443878174","0.06911497563123703"
"-0.6395068168640137","0.06911497563123703"
"-0.6355628967285156","0.06911497563123703"
"-0.6377776265144348","0.06911497563123703"
"-0.6456563472747803","0.06911497563123703"
"-0.6572930812835693","0.06911497563123703"
"-0.6712619066238403","0.06911497563123703"
"-0.6864413022994995","0.06911497563123703"
"-0.702032744884491","0.06911497563123703"
