Sample:float,Data:float,Data2:float
"48.0","1.083984375","1.0978387594223022"
"49.0","1.093505859375","1.100000023841858"
"50.0","1.0986328125","1.0978513956069946"
"51.0","1.100830078125","1.0915857553482056"
"52.0","1.10009765625","1.081770896911621"
"53.0","1.092041015625","1.0693124532699585"
"54.0","1.081787109375","1.0553964376449585"
"55.0","1.068603515625","1.0414130687713623"
"56.0","1.0576171875","1.0288673639297485"
"57.0","1.042236328125","1.0192817449569702"
"58.0","1.030517578125","1.014098048210144"
"59.0","1.02099609375","1.0145832300186157"
"60.0","1.015869140625","1.0217463970184326"
"61.0","1.0166015625","1.0362706184387207"
"62.0","1.024658203125","1.0584666728973389"
"63.0","1.040771484375","1.088247299194336"
"64.0","1.06201171875","1.1251286268234253"
"65.0","1.08984375","1.1682548522949219"
"66.0","1.12646484375","1.216445803642273"
"67.0","1.169677734375","1.268265724182129"
"68.0","1.218017578125","1.3221062421798706"
"69.0","1.2685546875","1.3762820959091187"
"70.0","1.320556640625","1.4291294813156128"
"71.0","1.37548828125","1.4791040420532227"
"72.0","1.4267578125","1.5248711109161377"
"73.0","1.4765625","1.5653811693191528"
"74.0","1.521240234375","1.5999306440353394"
"75.0","1.562255859375","1.628197431564331"
"76.0","1.59521484375","1.6502541303634644"
"77.0","1.623046875","1.6665561199188232"
"78.0","1.64501953125","1.6779061555862427"
"79.0","1.663330078125","1.6853960752487183"
"80.0","1.675048828125","1.6903314590454102"
"81.0","1.682373046875","1.694142460823059"
"82.0","1.686767578125","1.6982871294021606"
"83.0","1.69189453125","1.704153299331665"
"84.0","1.69482421875","1.7129641771316528"
"85.0","1.70068359375","1.725696325302124"
"86.0","1.711669921875","1.7430113554000854"
"87.0","1.72412109375","1.7652090787887573"
"88.0","1.740966796875","1.7922022342681885"
"89.0","1.763671875","1.8235187530517578"
"90.0","1.789306640625","1.858324646949768"
"91.0","1.821533203125","1.895472764968872"
"92.0","1.85595703125","1.9335711002349854"
"93.0","1.891845703125","1.9710657596588135"
"94.0","1.92919921875","2.006335735321045"
"95.0","1.966552734375","2.037792205810547"
"96.0","2.00244140625","2.063974380493164"
"97.0","2.033935546875","2.083641767501831"
"98.0","2.05810546875","2.0958476066589355"
"99.0","2.076416015625","2.0999999046325684"
"100.0","2.088134765625","2.0958962440490723"
"101.0","2.09326171875","2.0837361812591553"
"102.0","2.089599609375","2.06411075592041"
"103.0","2.073486328125","2.037963390350342"
"104.0","2.058837890625","2.0065338611602783"
"105.0","2.033203125","1.97128164768219"
"106.0","2.001708984375","1.9337953329086304"
"107.0","1.96875","1.8956958055496216"
"108.0","1.931396484375","1.8585379123687744"
"109.0","1.894775390625","1.8237144947052002"
"110.0","1.857421875","1.7923747301101685"
"111.0","1.822265625","1.7653542757034302"
"112.0","1.79150390625","1.7431278228759766"
"113.0","1.76513671875","1.7257845401763916"
"114.0","1.74169921875","1.713027000427246"
"115.0","1.726318359375","1.704195499420166"
"116.0","1.7138671875","1.6983153820037842"
"117.0","1.704345703125","1.694164514541626"
"118.0","1.698486328125","1.6903557777404785"
"119.0","1.694091796875","1.6854313611984253"
"120.0","1.6904296875","1.6779603958129883"
"121.0","1.685302734375","1.6666364669799805"
"122.0","1.67724609375","1.6503663063049316"
"123.0","1.666259765625","1.628345251083374"
"124.0","1.650146484375","1.6001156568527222"
"125.0","1.626708984375","1.5656026601791382"
"126.0","1.599609375","1.5251259803771973"
"127.0","1.565185546875","1.4793874025344849"
"128.0","1.525634765625","1.4294341802597046"
"129.0","1.4794921875","1.3765994310379028"
"130.0","1.42822265625","1.322426438331604"
"131.0","1.376953125","1.2685788869857788"
"132.0","1.323486328125","1.2167423963546753"
"133.0","1.271484375","1.1685255765914917"
"134.0","1.21875","1.1253657341003418"
"135.0","1.172607421875","1.088444709777832"
"136.0","1.128662109375","1.0586203336715698"
"137.0","1.092041015625","1.0363789796829224"
"138.0","1.062744140625","1.0218099355697632"
"139.0","1.0400390625","1.014605164527893"
"140.0","1.026123046875","1.0140831470489502"
"141.0","1.018798828125","1.0192369222640991"
"142.0","1.01806640625","1.0288006067276"
"143.0","1.021728515625","1.0413333177566528"
"144.0","1.031982421875","1.055312991142273"
"145.0","1.04443359375","1.0692335367202759"
"146.0","1.0576171875","1.0817041397094727"
"147.0","1.071533203125","1.091537594795227"
"148.0","1.08544921875","1.0978261232376099"
"149.0","1.093505859375","1.0999999046325684"
"150.0","1.099365234375","1.0978639125823975"
"151.0","1.1015625","1.0916099548339844"
"152.0","1.0986328125","1.0818041563034058"
"153.0","1.093505859375","1.0693517923355103"
"154.0","1.083251953125","1.0554382801055908"
"155.0","1.071533203125","1.0414530038833618"
"156.0","1.0576171875","1.0289007425308228"
"157.0","1.04296875","1.0193041563034058"
"158.0","1.03271484375","1.0141055583953857"
"159.0","1.021728515625","1.0145723819732666"
"160.0","1.0166015625","1.021714687347412"
"161.0","1.018798828125","1.0362166166305542"
"162.0","1.02392578125","1.0583897829055786"
"163.0","1.03857421875","1.088148593902588"
"164.0","1.061279296875","1.1250102519989014"
"165.0","1.090576171875","1.1681195497512817"
"166.0","1.128662109375","1.2162976264953613"
"167.0","1.168212890625","1.2681090831756592"
"168.0","1.216552734375","1.3219460248947144"
"169.0","1.2685546875","1.3761234283447266"
"170.0","1.320556640625","1.428977131843567"
"171.0","1.37255859375","1.4789621829986572"
"172.0","1.426025390625","1.5247430801391602"
"173.0","1.475830078125","1.565269947052002"
"174.0","1.51904296875","1.5998376607894897"
"175.0","1.560791015625","1.62812340259552"
"176.0","1.59521484375","1.650197982788086"
"177.0","1.626708984375","1.6665159463882446"
"178.0","1.64501953125","1.6778790950775146"
"179.0","1.663330078125","1.6853785514831543"
"180.0","1.6728515625","1.690319299697876"
"181.0","1.68310546875","1.6941314935684204"
"182.0","1.6875","1.6982731819152832"
"183.0","1.69189453125","1.7041321992874146"
"184.0","1.695556640625","1.7129329442977905"
"185.0","1.702880859375","1.7256524562835693"
"186.0","1.7109375","1.7429533004760742"
"187.0","1.724853515625","1.7651362419128418"
"188.0","1.740966796875","1.7921159267425537"
"189.0","1.763671875","1.823420763015747"
"190.0","1.789306640625","1.8582178354263306"
"191.0","1.82080078125","1.895361065864563"
"192.0","1.85595703125","1.9334588050842285"
"193.0","1.89404296875","1.970957636833191"
"194.0","1.92919921875","2.0062367916107178"
"195.0","1.966552734375","2.0377063751220703"
"196.0","2.0009765625","2.063906192779541"
"197.0","2.032470703125","2.08359432220459"
"198.0","2.0595703125","2.095823287963867"
"199.0","2.0771484375","2.0999999046325684"
"200.0","2.089599609375","2.0959203243255615"
"201.0","2.09326171875","2.0837833881378174"
"202.0","2.089599609375","2.064178705215454"
"203.0","2.0771484375","2.03804874420166"
"204.0","2.058837890625","2.0066330432891846"
"205.0","2.033203125","1.9713900089263916"
"206.0","2.001708984375","1.9339078664779663"
"207.0","1.96728515625","1.8958079814910889"
"208.0","1.9306640625","1.8586443662643433"
"209.0","1.894775390625","1.8238123655319214"
"210.0","1.857421875","1.7924609184265137"
"211.0","1.8251953125","1.7654268741607666"
"212.0","1.792236328125","1.743186116218567"
"213.0","1.76513671875","1.725828766822815"
"214.0","1.7431640625","1.713058352470398"
"215.0","1.72705078125","1.7042165994644165"
"216.0","1.7138671875","1.6983295679092407"
"217.0","1.704345703125","1.6941754817962646"
"218.0","1.69775390625","1.6903679370880127"
"219.0","1.695556640625","1.6854488849639893"
"220.0","1.6904296875","1.6779874563217163"
"221.0","1.685302734375","1.6666767597198486"
"222.0","1.677978515625","1.65042245388031"
"223.0","1.666259765625","1.6284191608428955"
"224.0","1.6494140625","1.6002082824707031"
"225.0","1.626708984375","1.5657135248184204"
"226.0","1.599609375","1.5252535343170166"
"227.0","1.563720703125","1.4795291423797607"
"228.0","1.525634765625","1.429586410522461"
"229.0","1.480224609375","1.3767579793930054"
"230.0","1.4296875","1.3225866556167603"
"231.0","1.376220703125","1.268735647201538"
"232.0","1.323486328125","1.216890811920166"
"233.0","1.270751953125","1.168661117553711"
"234.0","1.219482421875","1.1254843473434448"
"235.0","1.17041015625","1.08854341506958"
"236.0","1.128662109375","1.0586973428726196"
"237.0","1.092041015625","1.0364333391189575"
"238.0","1.062744140625","1.0218418836593628"
"239.0","1.040771484375","1.0146161317825317"
"240.0","1.025390625","1.014075756072998"
"241.0","1.017333984375","1.0192146301269531"
"242.0","1.01806640625","1.028767466545105"
"243.0","1.021728515625","1.0412936210632324"
"244.0","1.03125","1.055271029472351"
"245.0","1.043701171875","1.0691938400268555"
"246.0","1.0576171875","1.0816707611083984"
"247.0","1.07080078125","1.0915135145187378"
"248.0","1.083984375","1.097813367843628"
"249.0","1.093505859375","1.0999997854232788"
"250.0","1.0986328125","1.0978764295578003"
"251.0","1.100830078125","1.0916337966918945"
"252.0","1.099365234375","1.08183753490448"
"253.0","1.0927734375","1.0693914890289307"
"254.0","1.07958984375","1.0554801225662231"
"255.0","1.07080078125","1.0414928197860718"
"256.0","1.0576171875","1.0289340019226074"
"257.0","1.043701171875","1.0193266868591309"
"258.0","1.031982421875","1.0141130685806274"
"259.0","1.021728515625","1.014561653137207"
"260.0","1.017333984375","1.0216830968856812"
"261.0","1.01806640625","1.0361627340316772"
"262.0","1.024658203125","1.0583131313323975"
"263.0","1.037841796875","1.088050127029419"
"264.0","1.05615234375","1.124891757965088"
"265.0","1.08984375","1.1679843664169312"
"266.0","1.127197265625","1.2161494493484497"
"267.0","1.168212890625","1.2679523229599"
"268.0","1.2158203125","1.3217860460281372"
"269.0","1.269287109375","1.375964879989624"
"270.0","1.320556640625","1.4288246631622314"
"271.0","1.37255859375","1.4788204431533813"
"272.0","1.424560546875","1.5246152877807617"
"273.0","1.475830078125","1.5651588439941406"
"274.0","1.519775390625","1.5997449159622192"
"275.0","1.560791015625","1.6280488967895508"
"276.0","1.594482421875","1.6501412391662598"
"277.0","1.62158203125","1.6664752960205078"
"278.0","1.644287109375","1.677851676940918"
"279.0","1.6640625","1.6853607892990112"
"280.0","1.673583984375","1.6903071403503418"
"281.0","1.68310546875","1.6941204071044922"
"282.0","1.6875","1.6982589960098267"
"283.0","1.69189453125","1.7041109800338745"
"284.0","1.695556640625","1.7129015922546387"
"285.0","1.699951171875","1.725608229637146"
"286.0","1.7109375","1.7428948879241943"
"287.0","1.72412109375","1.7650634050369263"
"288.0","1.74169921875","1.7920302152633667"
"289.0","1.763671875","1.8233232498168945"
"290.0","1.7900390625","1.8581116199493408"
"291.0","1.82080078125","1.8952499628067017"
"292.0","1.855224609375","1.933347225189209"
"293.0","1.893310546875","1.9708501100540161"
"294.0","1.92919921875","2.0061378479003906"
"295.0","1.9658203125","2.037621021270752"
"296.0","2.001708984375","2.063838243484497"
"297.0","2.032470703125","2.0835468769073486"
"298.0","2.05810546875","2.095798969268799"
"299.0","2.077880859375","2.0999996662139893"
"300.0","2.08740234375","2.095944404602051"
"301.0","2.09326171875","2.0838303565979004"
"302.0","2.088134765625","2.064246416091919"
"303.0","2.077880859375","2.0381338596343994"
"304.0","2.058837890625","2.0067317485809326"
"305.0","2.033203125","1.9714975357055664"
"306.0","2.00244140625","1.9340195655822754"
"307.0","1.96728515625","1.8959190845489502"
"308.0","1.931396484375","1.8587511777877808"
"309.0","1.894775390625","1.8239104747772217"
"310.0","1.858154296875","1.792547345161438"
"311.0","1.82373046875","1.7654997110366821"
"312.0","1.792236328125","1.7432444095611572"
"313.0","1.76513671875","1.7258728742599487"
"314.0","1.743896484375","1.7130898237228394"
"315.0","1.72705078125","1.7042378187179565"
"316.0","1.713134765625","1.6983436346054077"
"317.0","1.705078125","1.6941865682601929"
"318.0","1.697021484375","1.6903800964355469"
"319.0","1.695556640625","1.6854664087295532"
"320.0","1.6904296875","1.6780145168304443"
"321.0","1.68603515625","1.6667169332504272"
"322.0","1.67724609375","1.650478482246399"
"323.0","1.666259765625","1.628493070602417"
"324.0","1.6494140625","1.600300669670105"
"325.0","1.62744140625","1.565824270248413"
"326.0","1.599609375","1.5253809690475464"
"327.0","1.566650390625","1.4796708822250366"
"328.0","1.52490234375","1.4297387599945068"
"329.0","1.48095703125","1.376916527748108"
"330.0","1.42822265625","1.322746753692627"
"331.0","1.376953125","1.2688922882080078"
"332.0","1.32275390625","1.2170391082763672"
"333.0","1.270751953125","1.1687965393066406"
"334.0","1.21875","1.1256030797958374"
"335.0","1.171142578125","1.0886423587799072"
"336.0","1.128662109375","1.0587743520736694"
"337.0","1.092041015625","1.0364875793457031"
"338.0","1.062744140625","1.0218738317489624"
"339.0","1.04150390625","1.0146270990371704"
"340.0","1.025390625","1.0140684843063354"
"341.0","1.01806640625","1.0191922187805176"
"342.0","1.017333984375","1.0287339687347412"
"343.0","1.0224609375","1.0412535667419434"
"344.0","1.031982421875","1.0552289485931396"
"345.0","1.043701171875","1.069154143333435"
"346.0","1.056884765625","1.0816371440887451"
"347.0","1.071533203125","1.0914891958236694"
"348.0","1.084716796875","1.0978007316589355"
"349.0","1.093505859375","1.0999997854232788"
"350.0","1.099365234375","1.0978890657424927"
"351.0","1.100830078125","1.0916577577590942"
"352.0","1.099365234375","1.081870675086975"
"353.0","1.0927734375","1.0694307088851929"
"354.0","1.08251953125","1.055521845817566"
"355.0","1.071533203125","1.0415325164794922"
"356.0","1.058349609375","1.0289673805236816"
"357.0","1.043701171875","1.0193490982055664"
"358.0","1.031982421875","1.0141206979751587"
"359.0","1.021728515625","1.014551043510437"
"360.0","1.017333984375","1.0216516256332397"
"361.0","1.01806640625","1.0361089706420898"
"362.0","1.023193359375","1.058236837387085"
"363.0","1.039306640625","1.0879521369934082"
"364.0","1.06201171875","1.1247740983963013"
"365.0","1.090576171875","1.1678498983383179"
"366.0","1.127197265625","1.216002106666565"
"367.0","1.1689453125","1.2677966356277466"
"368.0","1.216552734375","1.3216266632080078"
"369.0","1.267822265625","1.3758069276809692"
"370.0","1.320556640625","1.4286731481552124"
"371.0","1.371826171875","1.4786791801452637"
"372.0","1.42529296875","1.524488091468811"
"373.0","1.47509765625","1.565048336982727"
"374.0","1.519775390625","1.5996525287628174"
"375.0","1.56005859375","1.6279751062393188"
"376.0","1.595947265625","1.650085210800171"
"377.0","1.62158203125","1.6664351224899292"
"378.0","1.644287109375","1.6778244972229004"
"379.0","1.6640625","1.6853431463241577"
"380.0","1.673583984375","1.6902949810028076"
"381.0","1.682373046875","1.6941094398498535"
"382.0","1.6875","1.6982449293136597"
"383.0","1.69189453125","1.7040902376174927"
"384.0","1.697021484375","1.7128703594207764"
"385.0","1.70361328125","1.7255644798278809"
"386.0","1.7109375","1.7428370714187622"
"387.0","1.723388671875","1.7649911642074585"
"388.0","1.74169921875","1.7919435501098633"
"389.0","1.763671875","1.8232247829437256"
"390.0","1.7900390625","1.8580044507980347"
"391.0","1.82080078125","1.8951376676559448"
"392.0","1.8544921875","1.9332342147827148"
"393.0","1.892578125","1.9707413911819458"
"394.0","1.928466796875","2.006038188934326"
"395.0","1.966552734375","2.0375349521636963"
"396.0","2.0009765625","2.063769578933716"
"397.0","2.032470703125","2.0834991931915283"
"398.0","2.05810546875","2.0957744121551514"
"399.0","2.077880859375","2.09999942779541"
