Data:float,Data2:float
"7.144601345062256","7.144601345062256"
"7.850747585296631","7.87753963470459"
"8.556893348693848","8.582435607910156"
"9.263039588928223","9.289176940917969"
"9.969185829162598","9.987235069274902"
"10.675332069396973","10.669389724731445"
"11.381477355957031","11.361701011657715"
"12.087623596191406","12.050814628601074"
"12.793768882751465","12.758316040039062"
"13.499916076660156","13.498516082763672"
"14.206062316894531","14.249619483947754"
"14.91220760345459","14.99644660949707"
"15.618352890014648","15.759581565856934"
"16.324499130249023","16.52203941345215"
"17.0306453704834","17.303102493286133"
"17.736791610717773","18.084875106811523"
"18.44293785095215","18.886022567749023"
"19.149084091186523","19.68824005126953"
"19.8552303314209","20.509952545166016"
"20.561378479003906","21.332698822021484"
"21.26752281188965","22.14397430419922"
"21.97366714477539","22.93560791015625"
"22.6798152923584","23.733394622802734"
"23.38595962524414","23.222990036010742"
"24.092105865478516","23.38220977783203"
"17.653650283813477","19.14382553100586"
"17.653650283813477","19.193544387817383"
"17.653650283813477","19.214969635009766"
"17.653650283813477","19.218338012695312"
"17.653650283813477","19.210983276367188"
"17.653650283813477","19.19796371459961"
"17.653650283813477","19.151817321777344"
"17.653650283813477","19.08502769470215"
"17.653650283813477","19.03717041015625"
"17.653650283813477","18.973098754882812"
"17.653650283813477","18.899511337280273"
"17.653650283813477","18.85188865661621"
"17.653650283813477","18.792104721069336"
"17.653650283813477","18.72488021850586"
"17.653650283813477","18.6843318939209"
"17.653650283813477","18.6314640045166"
"17.653650283813477","18.601356506347656"
"17.653650283813477","18.555856704711914"
"17.653650283813477","18.5307674407959"
"17.653650283813477","18.488460540771484"
"17.653650283813477","18.4652099609375"
"17.653650283813477","18.454620361328125"
"17.653650283813477","18.421194076538086"
"17.653650283813477","18.40277862548828"
"17.653650283813477","18.39424705505371"
"17.653650283813477","18.360986709594727"
"17.653650283813477","18.341552734375"
"17.653650283813477","18.300384521484375"
"17.653650283813477","18.275264739990234"
"17.653650283813477","18.26091957092285"
"17.653650283813477","18.22262954711914"
"17.653650283813477","18.198787689208984"
"17.653650283813477","18.184614181518555"
"17.653650283813477","18.145740509033203"
"17.653650283813477","18.120845794677734"
"17.653650283813477","18.105323791503906"
"17.653650283813477","18.095815658569336"
"17.653650283813477","18.08991050720215"
"17.653650283813477","18.055055618286133"
"17.653650283813477","18.031295776367188"
"17.653650283813477","18.015026092529297"
"17.653650283813477","18.003582000732422"
"17.653650283813477","17.995079040527344"
"17.653650283813477","17.988195419311523"
"17.653650283813477","18.012880325317383"
"17.653650283813477","18.02735710144043"
"17.653650283813477","18.03415870666504"
"17.653650283813477","18.035240173339844"
"17.653650283813477","18.063007354736328"
"17.653650283813477","18.07750129699707"
"17.653650283813477","18.113357543945312"
"17.653650283813477","18.132261276245117"
"17.653650283813477","18.139209747314453"
"17.653650283813477","18.168806076049805"
"17.653650283813477","18.182682037353516"
"17.653650283813477","18.216564178466797"
"17.653650283813477","18.23288345336914"
"17.653650283813477","18.23713493347168"
"17.653650283813477","18.264249801635742"
"17.653650283813477","18.276004791259766"
"17.653650283813477","18.27731704711914"
"17.653650283813477","18.302709579467773"
"17.653650283813477","18.31361961364746"
"17.653650283813477","18.314727783203125"
"17.653650283813477","18.309463500976562"
"17.653650283813477","18.300304412841797"
"17.653650283813477","18.28896141052246"
"17.653650283813477","18.307472229003906"
"17.653650283813477","18.31542205810547"
"17.653650283813477","18.316177368164062"
"17.653650283813477","18.312152862548828"
"17.653650283813477","18.305152893066406"
"17.653650283813477","18.296405792236328"
"17.653650283813477","18.286787033081055"
"17.653650283813477","18.30769157409668"
"17.653650283813477","18.31833267211914"
"17.653650283813477","18.32179832458496"
"17.653650283813477","18.320383071899414"
"17.653650283813477","18.34661293029785"
"17.653650283813477","18.36052894592285"
"17.653650283813477","18.365886688232422"
"17.653650283813477","18.396284103393555"
"17.653650283813477","18.412607192993164"
"17.653650283813477","18.419157028198242"
"17.653650283813477","18.419158935546875"
"17.653650283813477","18.44580078125"
"17.653650283813477","18.459596633911133"
"17.653650283813477","18.46456527709961"
"17.653650283813477","18.463685989379883"
"17.653650283813477","18.489931106567383"
"17.653650283813477","18.503704071044922"
"17.653650283813477","18.508935928344727"
"17.653650283813477","18.508481979370117"
"17.653650283813477","18.504440307617188"
"17.653650283813477","18.498254776000977"
"17.653650283813477","18.49101448059082"
"17.653650283813477","18.483346939086914"
"17.653650283813477","18.475690841674805"
"17.653650283813477","18.46828842163086"
"17.653650283813477","18.461292266845703"
"17.653650283813477","18.45473289489746"
"17.653650283813477","18.44861602783203"
"17.653650283813477","18.442901611328125"
"17.653650283813477","18.437549591064453"
"17.653650283813477","18.46332359313965"
"17.653650283813477","18.47905921936035"
"17.653650283813477","18.48755645751953"
"17.653650283813477","18.490915298461914"
"17.653650283813477","18.49079704284668"
"17.653650283813477","18.51922607421875"
"17.653650283813477","18.535873413085938"
"17.653650283813477","18.54424476623535"
"17.653650283813477","18.546903610229492"
"17.653650283813477","18.5766544342041"
"17.653650283813477","18.593711853027344"
"17.653650283813477","18.60189437866211"
"17.653650283813477","18.634992599487305"
"17.653650283813477","18.65390968322754"
"17.653650283813477","18.66301155090332"
"17.653650283813477","18.665525436401367"
"17.653650283813477","18.66383934020996"
"17.653650283813477","18.659603118896484"
"17.653650283813477","18.653968811035156"
"17.653650283813477","18.67862319946289"
"17.653650283813477","18.692886352539062"
"17.653650283813477","18.69993019104004"
"17.653650283813477","18.67124366760254"
"17.653650283813477","18.649717330932617"
"17.653650283813477","18.633705139160156"
"17.653650283813477","18.621870040893555"
"17.653650283813477","18.613113403320312"
"17.653650283813477","18.606643676757812"
"17.653650283813477","18.601768493652344"
"17.653650283813477","18.598007202148438"
"17.653650283813477","18.56410789489746"
"17.653650283813477","18.54096794128418"
"17.653650283813477","18.525514602661133"
"17.653650283813477","18.515382766723633"
"17.653650283813477","18.50889015197754"
"17.653650283813477","18.504718780517578"
"17.653650283813477","18.501953125"
"17.653650283813477","18.499937057495117"
"17.653650283813477","18.49825096130371"
"17.653650283813477","18.496597290039062"
"17.653650283813477","18.494789123535156"
"17.653650283813477","18.4926815032959"
"17.653650283813477","18.490304946899414"
"17.653650283813477","18.487594604492188"
"17.653650283813477","18.484577178955078"
"17.653650283813477","18.48125457763672"
"17.653650283813477","18.47765350341797"
"17.653650283813477","18.473806381225586"
"17.653650283813477","18.469711303710938"
"17.653650283813477","18.465438842773438"
"17.653650283813477","18.46097755432129"
"17.653650283813477","18.45639419555664"
"17.653650283813477","18.451669692993164"
"17.653650283813477","18.446836471557617"
"17.653650283813477","18.44190216064453"
"17.653650283813477","18.436866760253906"
"17.653650283813477","18.431686401367188"
"17.653650283813477","18.42643928527832"
"17.653650283813477","18.421127319335938"
"17.653650283813477","18.384870529174805"
"17.653650283813477","18.35883903503418"
"17.653650283813477","18.340173721313477"
"17.653650283813477","18.326648712158203"
"17.653650283813477","18.347455978393555"
"17.653650283813477","18.36029815673828"
"17.653650283813477","18.367145538330078"
"17.653650283813477","18.369529724121094"
"17.653650283813477","18.368711471557617"
"17.653650283813477","18.396453857421875"
"17.653650283813477","18.412267684936523"
"17.653650283813477","18.419599533081055"
"17.653650283813477","18.420969009399414"
"17.653650283813477","18.449169158935547"
"17.653650283813477","18.464445114135742"
"17.653650283813477","18.47064208984375"
"17.653650283813477","18.501564025878906"
"17.653650283813477","18.518123626708984"
"17.653650283813477","18.524717330932617"
"17.653650283813477","18.524612426757812"
"17.653650283813477","18.551082611083984"
"17.653650283813477","18.56462860107422"
"17.653650283813477","18.569286346435547"
"17.653650283813477","18.568119049072266"
"17.653650283813477","18.563232421875"
"17.653650283813477","18.55615234375"
"17.653650283813477","18.547929763793945"
"17.653650283813477","18.53927230834961"
"17.653650283813477","18.530643463134766"
"17.653650283813477","18.522275924682617"
"17.653650283813477","18.51432228088379"
"17.653650283813477","18.506797790527344"
"17.653650283813477","18.4997501373291"
"17.653650283813477","18.493139266967773"
"17.653650283813477","18.486846923828125"
"17.653650283813477","18.48088836669922"
"17.653650283813477","18.475183486938477"
"17.653650283813477","18.469640731811523"
"17.653650283813477","18.464319229125977"
"17.653650283813477","18.459016799926758"
"17.653650283813477","18.453813552856445"
