Data:float,Data2:float
"0.0","0.0"
"0.0020000003278255463","0.006283179856836796"
"0.008000001311302185","0.012566359713673592"
"0.018000001087784767","0.025132719427347183"
"0.03200000524520874","0.043982259929180145"
"0.05000000447034836","0.0628318041563034"
"0.07200000435113907","0.08796451985836029"
"0.09800000488758087","0.11309724301099777"
"0.12800002098083496","0.13822995126247406"
"0.16200003027915955","0.16964586079120636"
"0.20000001788139343","0.2073449343442917"
"0.2420000433921814","0.2450440227985382"
"0.2880000174045563","0.28902629017829895"
"0.33799999952316284","0.3330085277557373"
"0.3920000195503235","0.3832739591598511"
"0.45000001788139343","0.43353942036628723"
"0.5120000839233398","0.4900880455970764"
"0.578000009059906","0.5466366410255432"
"0.6480001211166382","0.6094684600830078"
"0.7220000624656677","0.6785834431648254"
"0.8000000715255737","0.7539815902709961"
"0.8820001482963562","0.8293797373771667"
"0.9680001735687256","0.9047779440879822"
"1.058000087738037","0.9927424788475037"
"1.152000069618225","1.0807069540023804"
"1.2500009536743164","1.1749546527862549"
"1.3499994277954102","1.2754855155944824"
"1.4499998092651367","1.37601637840271"
"1.5499992370605469","1.476547360420227"
"1.6499996185302734","1.5770782232284546"
"1.75","1.6838922500610352"
"1.8500003814697266","1.7907063961029053"
"1.9500007629394531","1.8912372589111328"
"2.049999237060547","1.9980511665344238"
"2.15000057220459","2.104865312576294"
"2.25","2.2053961753845215"
"2.34999942779541","2.3122103214263916"
"2.4499998092651367","2.4190242290496826"
"2.5500001907348633","2.51955509185791"
"2.65000057220459","2.6263692378997803"
"2.7500009536743164","2.726900100708008"
"2.8500003814697266","2.833714246749878"
"2.9499998092651367","2.9342451095581055"
"3.0500001907348633","3.0410592555999756"
"3.1499996185302734","3.141589879989624"
"3.25","3.2421209812164307"
"3.3500003814697266","3.3489348888397217"
"3.450000762939453","3.4494659900665283"
"3.5500001907348633","3.5499966144561768"
"3.65000057220459","3.656810760498047"
"3.75","3.7573416233062744"
"3.8500003814697266","3.8641555309295654"
"3.9499998092651367","3.964686632156372"
"4.050000190734863","4.0652174949646"
"4.15000057220459","4.172031402587891"
"4.250000953674316","4.272562026977539"
"4.350000381469727","4.373093128204346"
"4.450000762939453","4.479907512664795"
"4.550000190734863","4.580438137054443"
"4.649999618530273","4.68096923828125"
"4.75","4.781499862670898"
"4.850000381469727","4.882030963897705"
"4.950000762939453","4.988844871520996"
"5.050000190734863","5.089375972747803"
"5.15000057220459","5.189906597137451"
"5.250000953674316","5.290437698364258"
"5.350000381469727","5.390968322753906"
"5.449999809265137","5.491499423980713"
"5.550000190734863","5.585746765136719"
"5.65000057220459","5.686277866363525"
"5.75","5.786808967590332"
"5.850000381469727","5.8873395919799805"
"5.950000762939453","5.981586933135986"
"6.050000190734863","6.082118511199951"
"6.149999618530273","6.176365852355957"
"6.25","6.276896953582764"
"6.350000381469727","6.377427577972412"
"6.450000762939453","6.471675395965576"
"6.550000190734863","6.572206497192383"
"6.65000057220459","6.666453838348389"
"6.750000953674316","6.766984939575195"
"6.850000381469727","6.867516040802002"
"6.949999809265137","6.961763381958008"
"7.050000190734863","7.062294006347656"
"7.15000057220459","7.162825584411621"
"7.25","7.257072925567627"
"7.350000381469727","7.357603549957275"
"7.450000762939453","7.458134651184082"
"7.55000114440918","7.558665752410889"
"7.65000057220459","7.659196376800537"
"7.750000476837158","7.759727478027344"
"7.850000381469727","7.85397481918335"
"7.950000762939453","7.954505920410156"
"8.050000190734863","8.055036544799805"
"8.15000057220459","8.155567169189453"
"8.25","8.256097793579102"
"8.350000381469727","8.356629371643066"
"8.450000762939453","8.457159996032715"
"8.55000114440918","8.551407814025879"
"8.65000057220459","8.651939392089844"
"8.75","8.752469062805176"
"8.850000381469727","8.85300064086914"
"8.950000762939453","8.947248458862305"
"9.05000114440918","9.047779083251953"
"9.149999618530273","9.148309707641602"
"9.25","9.242558479309082"
"9.350000381469727","9.343088150024414"
"9.450000762939453","9.443619728088379"
"9.550000190734863","9.544150352478027"
"9.65000057220459","9.638398170471191"
"9.75","9.73892879486084"
"9.850000381469727","9.839459419250488"
"9.950000762939453","9.939990997314453"
"10.05000114440918","10.034238815307617"
"10.15000057220459","10.134769439697266"
"10.25","10.235300064086914"
"10.350000381469727","10.335830688476562"
"10.450000762939453","10.436362266540527"
"10.55000114440918","10.536892890930176"
"10.649999618530273","10.637423515319824"
"10.75","10.737954139709473"
"10.850000381469727","10.838485717773438"
"10.950000762939453","10.939016342163086"
"11.050000190734863","11.039546966552734"
"11.15000057220459","11.140077590942383"
"11.25","11.240609169006348"
"11.350000381469727","11.341139793395996"
"11.450000762939453","11.441670417785645"
"11.55000114440918","11.535918235778809"
"11.65000057220459","11.636449813842773"
"11.750000953674316","11.736980438232422"
"11.850001335144043","11.83751106262207"
"11.949999809265137","11.938041687011719"
"12.050000190734863","12.032289505004883"
"12.15000057220459","12.132821083068848"
"12.25","12.23335075378418"
"12.350000381469727","12.333882331848145"
"12.450000762939453","12.428130149841309"
"12.55000114440918","12.528660774230957"
"12.650001525878906","12.629192352294922"
"12.75","12.723440170288086"
"12.850000381469727","12.823969841003418"
"12.950000762939453","12.924501419067383"
"13.05000114440918","13.025032043457031"
"13.15000057220459","13.12556266784668"
"13.250000953674316","13.226094245910645"
"13.350001335144043","13.326624870300293"
"13.449999809265137","13.420872688293457"
"13.550000190734863","13.521404266357422"
"13.65000057220459","13.621933937072754"
"13.750000953674316","13.728748321533203"
"13.850000381469727","13.829278945922852"
"13.950000762939453","13.929810523986816"
"14.05000114440918","14.030341148376465"
"14.150001525878906","14.130871772766113"
"14.25","14.231402397155762"
"14.350000381469727","14.331933975219727"
"14.450000762939453","14.432464599609375"
"14.55000114440918","14.539278984069824"
"14.65000057220459","14.639808654785156"
"14.750000953674316","14.740340232849121"
"14.850001335144043","14.840871810913086"
"14.949999809265137","14.941401481628418"
"15.050000190734863","15.041933059692383"
"15.15000057220459","15.142464637756348"
"15.250000953674316","15.24299430847168"
"15.350000381469727","15.343525886535645"
"15.450000762939453","15.444056510925293"
"15.55000114440918","15.544587135314941"
"15.650001525878906","15.645118713378906"
"15.75","15.745649337768555"
"15.850000381469727","15.846179962158203"
"15.950000762939453","15.946711540222168"
"16.05000114440918","16.0472412109375"
"16.150001525878906","16.14777374267578"
"16.250001907348633","16.248302459716797"
"16.35000228881836","16.348834991455078"
"16.450000762939453","16.449363708496094"
"16.55000114440918","16.549896240234375"
"16.649999618530273","16.650426864624023"
"16.75","16.750957489013672"
"16.850000381469727","16.851490020751953"
"16.950000762939453","16.95201873779297"
"17.05000114440918","17.052549362182617"
"17.150001525878906","17.1530818939209"
"17.25","17.253612518310547"
"17.350000381469727","17.354143142700195"
"17.450000762939453","17.460956573486328"
